iata,name,lat,lon,country,continent,region
MGM,Montgomery Regional (Dannelly Field) Airport,32.3006,-86.394,US,NA,OTHER
MGN,Baracoa Airport,9.2847,-74.8461,CO,SA,OTHER
MGQ,Aden Adde International Airport,2.0144,45.3047,SO,AF,OTHER
MGW,Morgantown Municipal Airport Walter L. (Bill) Hart Field,39.6433,-79.9176,US,NA,OTHER
MGZ,Myeik Airport,12.4398,98.6215,MM,AS,OTHER
MHD,Mashhad International Airport,36.2348,59.6429,IR,AS,OTHER
MHG,Mannheim-City Airport,49.4731,8.5142,DE,EU,EU
MHH,Leonard M. Thompson International Airport,26.5107,-77.0843,BS,NA,OTHER
MHK,Manhattan Regional Airport,39.141,-96.6708,US,NA,OTHER
MHQ,Mariehamn Airport,60.1222,19.8982,FI,EU,EU
MHR,Sacramento Mather Airport,38.5547,-121.298,US,NA,OTHER
MHT,Manchester-Boston Regional Airport,42.9326,-71.4357,US,NA,OTHER
MHU,Mount Hotham Airport,-37.0475,147.334,AU,OC,OTHER
MHV,Mojave Air &  Space Port,35.0564,-118.1453,US,NA,OTHER
MHZ,RAF Mildenhall,52.3619,0.4864,GB,EU,EU
MIA,Miami International Airport,25.796,-80.2898,US,NA,OTHER
MIB,Minot Air Force Base,48.4156,-101.358,US,NA,OTHER
MID,Manuel Crescencio Rejón International Airport,20.9305,-89.6455,MX,NA,OTHER
MIE,Delaware County Johnson Field,40.2423,-85.3959,US,NA,OTHER
MIG,Mianyang Nanjiao Airport,31.4281,104.741,CN,AS,OTHER
MII,Frank Miloye Milenkowichi–Marília State Airport,-22.1969,-49.9265,BR,SA,OTHER
MIK,Mikkeli Airport,61.6866,27.2018,FI,EU,EU
MIM,Merimbula Airport,-36.9086,149.901,AU,OC,OTHER
MIR,Monastir Habib Bourguiba International Airport,35.7581,10.7547,TN,AF,OTHER
MIU,Maiduguri International Airport,11.8542,13.0807,NG,AF,OTHER
MIV,Millville Municipal Airport,39.3678,-75.0722,US,NA,OTHER
MJC,Man Airport,7.2721,-7.5874,CI,AF,OTHER
MJD,Moenjodaro Airport,27.3352,68.1431,PK,AS,OTHER
MJF,"Mosjøen Airport, Kjærstad",65.784,13.2149,NO,EU,EU
MJI,Mitiga International Airport,32.8918,13.2879,LY,AF,OTHER
MJK,Shark Bay Airport,-25.8973,113.5758,AU,OC,OTHER
MJL,Mouilla Ville Airport,-1.8451,11.0567,GA,AF,OTHER
MJM,Mbuji Mayi Airport,-6.1212,23.569,CD,AF,OTHER
MJN,Amborovy Airport,-15.6668,46.3512,MG,AF,OTHER
MJT,Mytilene International Airport,39.0574,26.5986,GR,EU,EU
MJZ,Mirny Airport,62.5347,114.039,RU,AS,OTHER
MKC,Charles B. Wheeler Downtown Airport,39.1232,-94.5928,US,NA,OTHER
MKE,General Mitchell International Airport,42.9472,-87.8966,US,NA,OTHER
MKG,Muskegon County Airport,43.1695,-86.2382,US,NA,OTHER
MKK,Molokai Airport,21.1529,-157.096,US,OC,OTHER
MKL,McKellar-Sipes Regional Airport,35.5999,-88.9156,US,NA,OTHER
MKM,Mukah Airport,2.8819,112.0433,MY,AS,OTHER
MKP,Makemo Airport,-16.5839,-143.658,PF,OC,EU
MKQ,Mopah International Airport,-8.5239,140.4197,ID,AS,OTHER
MKR,Meekatharra Airport,-26.6117,118.548,AU,OC,OTHER
MKU,Makokou Airport,0.5792,12.8909,GA,AF,OTHER
MKW,Rendani Airport,-0.8918,134.049,ID,AS,OTHER
MKY,Mackay Airport,-21.1708,149.1826,AU,OC,OTHER
MKZ,Malacca International Airport,2.2656,102.2528,MY,AS,OTHER
MLA,Malta International Airport,35.8459,14.4915,MT,EU,EU
MLB,Melbourne Orlando International Airport,28.102,-80.6411,US,NA,OTHER
MLC,Mc Alester Regional Airport,34.8824,-95.7835,US,NA,OTHER
MLE,Velana International Airport,4.1918,73.5291,MV,AS,OTHER
MLG,Abdul Rachman Saleh Airport,-7.9291,112.7142,ID,AS,OTHER
MLI,Quad City International Airport,41.4485,-90.5075,US,NA,OTHER
MLM,General Francisco J. Mujica International Airport,19.8499,-101.025,MX,NA,OTHER
MLN,Melilla Airport,35.2798,-2.9563,ES,AF,EU
MLS,Miles City Airport - Frank Wiley Field,46.4273,-105.8854,US,NA,OTHER
MLU,Monroe Regional Airport,32.5109,-92.0377,US,NA,OTHER
MLW,Spriggs Payne Airport,6.2891,-10.7587,LR,AF,OTHER
MLX,Malatya Erhaç Airport,38.4353,38.091,TR,AS,OTHER
MMB,Memanbetsu Airport,43.8806,144.164,JP,AS,OTHER
MMD,Minamidaito Airport,25.8465,131.263,JP,AS,OTHER
MME,Teesside International Airport,54.5092,-1.4294,GB,EU,EU
MMG,Mount Magnet Airport,-28.1161,117.842,AU,OC,OTHER
MMH,Mammoth Yosemite Airport,37.6254,-118.8431,US,NA,OTHER
MMJ,Shinshu-Matsumoto Airport,36.1668,137.923,JP,AS,OTHER
MMK,Emperor Nicholas II Murmansk Airport,68.7817,32.7508,RU,EU,OTHER
MMO,Maio Airport,15.1559,-23.2137,CV,AF,OTHER
MMT,Mc Entire Joint National Guard Base,33.9208,-80.8013,US,NA,OTHER
MMU,Morristown Municipal Airport,40.7991,-74.4149,US,NA,OTHER
MMX,Malmö Sturup Airport,55.5356,13.3763,SE,EU,EU
MMY,Miyako Airport,24.7828,125.295,JP,AS,OTHER
MMZ,Maymana Zahiraddin Faryabi Airport,35.9308,64.7609,AF,AS,OTHER
MNC,Nacala International Airport,-14.4882,40.7122,MZ,AF,OTHER
MNG,Maningrida Airport,-12.0561,134.234,AU,OC,OTHER
MNH,Mussanah Airport,23.6406,57.4875,OM,AS,OTHER
MNI,John A. Osborne Airport,16.7918,-62.1932,MS,NA,OTHER
MNJ,Mananjary Airport,-21.2018,48.3583,MG,AF,OTHER
MNL,Ninoy Aquino International Airport,14.5086,121.02,PH,AS,OTHER
MNR,Mongu Airport,-15.2545,23.1623,ZM,AF,OTHER
MNX,Manicoré Airport,-5.8114,-61.2783,BR,SA,OTHER
MNZ,Manassas Regional Airport/Harry P. Davis Field,38.7214,-77.5154,US,NA,OTHER
MOA,Orestes Acosta Airport,20.6539,-74.9222,CU,NA,OTHER
MOB,Mobile Regional Airport,30.6912,-88.2428,US,NA,OTHER
MOC,Mário Ribeiro Airport,-16.7069,-43.8189,BR,SA,OTHER
MOD,Modesto City Co-Harry Sham Field,37.6258,-120.954,US,NA,OTHER
MOE,Momeik Airport,23.0925,96.6453,MM,AS,OTHER
MOG,Mong Hsat Airport,20.5168,99.2568,MM,AS,OTHER
MOL,"Molde Airport, Årø",62.7447,7.2625,NO,EU,EU
MON,Mount Cook Airport,-43.765,170.133,NZ,OC,OTHER
MOQ,Morondava Airport,-20.2847,44.3176,MG,AF,OTHER
MOT,Minot International Airport,48.258,-101.2791,US,NA,OTHER
MOV,Moranbah Airport,-22.0578,148.077,AU,OC,OTHER
MOZ,Moorea Temae Airport,-17.4898,-149.7618,PF,OC,EU
MPA,Katima Mulilo Airport,-17.6343,24.1767,NA,AF,OTHER
MPH,Godofredo P. Ramos Airport,11.9245,121.954,PH,AS,OTHER
MPL,Montpellier-Méditerranée Airport,43.5762,3.963,FR,EU,EU
MPM,Maputo Airport,-25.9208,32.5726,MZ,AF,OTHER
MPN,Mount Pleasant Airport / RAF Mount Pleasant,-51.8226,-58.4458,FK,SA,OTHER
MPV,Edward F Knapp State Airport,44.2035,-72.5623,US,NA,OTHER
MPW,Mariupol International Airport,47.0761,37.4496,UA,EU,OTHER
MPY,Maripasoula Airport,3.6559,-54.0394,GF,SA,EU
MQF,Magnitogorsk International Airport,53.392,58.7552,RU,AS,OTHER
MQH,Minaçu Airport,-13.5491,-48.1953,BR,SA,OTHER
MQJ,Moma Airport,66.4509,143.2616,RU,AS,OTHER
MQL,Mildura Airport,-34.2292,142.086,AU,OC,OTHER
MQM,Mardin Airport,37.2233,40.6317,TR,AS,OTHER
MQN,"Mo i Rana Airport, Røssvoll",66.3639,14.3014,NO,EU,EU
MQP,Kruger Mpumalanga International Airport,-25.3833,31.1053,ZA,AF,OTHER
MQQ,Moundou Airport,8.6285,16.0742,TD,AF,OTHER
MQS,Mustique Airport,12.8879,-61.1802,VC,NA,OTHER
MQT,Marquette/Sawyer International Airport,46.3515,-87.3959,US,NA,OTHER
MQU,Mariquita Airport,5.2126,-74.8836,CO,SA,OTHER
MQX,Mekele Alula Aba Nega Airport,13.4674,39.5335,ET,AF,OTHER
MQY,Smyrna Airport,36.009,-86.5201,US,NA,OTHER
MRB,Eastern WV Regional Airport/Shepherd Field,39.4019,-77.9846,US,NA,OTHER
MRD,Alberto Carnevalli Airport,8.5821,-71.161,VE,SA,OTHER
MRE,Mara Serena Lodge Airstrip,-1.4046,35.0083,KE,AF,OTHER
MRG,Mareeba Airport,-17.0703,145.4242,AU,OC,OTHER
MRI,Merrill Field,61.2128,-149.844,US,NA,OTHER
MRO,Hood Airport,-40.9746,175.6345,NZ,OC,OTHER
MRQ,Marinduque Airport,13.361,121.826,PH,AS,OTHER
MRR,Jose Maria Velasco Ibarra Airport,-4.3782,-79.941,EC,SA,OTHER
MRS,Marseille Provence Airport,43.4381,5.2125,FR,EU,EU
MRU,Sir Seewoosagur Ramgoolam International Airport,-20.4302,57.6836,MU,AF,OTHER
MRV,Mineralnye Vody Airport,44.2251,43.0819,RU,EU,OTHER
MRW,Lolland Falster Maribo Airport,54.6994,11.4382,DK,EU,EU
MRX,Mahshahr Airport,30.5562,49.1519,IR,AS,OTHER
MRY,Monterey Regional Airport,36.5868,-121.8442,US,NA,OTHER
MRZ,Moree Airport,-29.4989,149.845,AU,OC,OTHER
MSH,RAFO Masirah,20.6754,58.8905,OM,AS,OTHER
MSJ,Misawa Airport / Misawa Air Base,40.7032,141.368,JP,AS,OTHER
MSL,Northwest Alabama Regional Airport,34.7451,-87.613,US,NA,OTHER
MSN,Dane County Regional Truax Field,43.1399,-89.3375,US,NA,OTHER
MSO,Missoula Montana Airport,46.9158,-114.0911,US,NA,OTHER
MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.8801,-93.2217,US,NA,OTHER
MSQ,Minsk National Airport,53.8881,28.04,BY,EU,OTHER
MSR,Muş Airport,38.7478,41.6612,TR,AS,OTHER
MSS,Massena International Airport Richards Field,44.9362,-74.8443,US,NA,OTHER
MST,Maastricht Aachen Airport,50.9111,5.7694,NL,EU,EU
MSU,Moshoeshoe I International Airport,-29.4563,27.5545,LS,AF,OTHER
MSW,Massawa International Airport,15.67,39.3701,ER,AF,OTHER
MSY,Louis Armstrong New Orleans International Airport,29.9934,-90.2647,US,NA,OTHER
MSZ,Welwitschia Mirabilis International Airport,-15.2612,12.1468,AO,AF,OTHER
MTC,Selfridge Air National Guard Base Airport,42.6135,-82.8369,US,NA,OTHER
MTH,Florida Keys Marathon International Airport,24.726,-81.0514,US,NA,OTHER
MTJ,Montrose Regional Airport,38.5098,-107.894,US,NA,OTHER
MTN,Martin State Airport,39.3257,-76.4138,US,NA,OTHER
MTR,Los Garzones Airport,8.8237,-75.8258,CO,SA,OTHER
MTS,Matsapha International Airport,-26.5289,31.3076,SZ,AF,OTHER
MTT,Minatitlán/Coatzacoalcos International Airport,18.1034,-94.5807,MX,NA,OTHER
MTY,Monterrey International Airport,25.7785,-100.107,MX,NA,OTHER
MTZ,Bar Yehuda Airfield,31.3282,35.3886,IL,AS,OTHER
MUA,Munda Airport,-8.328,157.263,SB,OC,OTHER
MUB,Maun International Airport,-19.9705,23.4314,BW,AF,OTHER
MUC,Munich Airport,48.3538,11.7861,DE,EU,EU
MUD,Mueda Airport,-11.6729,39.5631,MZ,AF,OTHER
MUE,Waimea Kohala Airport,20.0013,-155.668,US,OC,OTHER
MUH,Mersa Matruh International Airport,31.3243,27.2223,EG,AF,OTHER
MUI,Muir Army Air Field (Fort Indiantown Gap) Airport,40.4352,-76.5687,US,NA,OTHER
MUN,José Tadeo Monagas International Airport,9.749,-63.1533,VE,SA,OTHER
MUO,Mountain Home Air Force Base,43.0436,-115.872,US,NA,OTHER
MUR,Marudi Airport,4.1787,114.3303,MY,AS,OTHER
MUW,Ghriss Airport,35.2077,0.1471,DZ,AF,OTHER
MUX,Multan International Airport,30.2032,71.4191,PK,AS,OTHER
MVA,Mývatn Airport,65.6558,-16.9181,IS,EU,EU
MVB,M'Vengue El Hadj Omar Bongo Ondimba International Airport,-1.6562,13.438,GA,AF,OTHER
MVD,Carrasco General Cesáreo L. Berisso International Airport,-34.8356,-56.0265,UY,SA,OTHER
MVF,Dix-Sept Rosado Airport,-5.2019,-37.3643,BR,SA,OTHER
MVP,Fabio Alberto Leon Bentley Airport,1.2537,-70.2339,CO,SA,OTHER
MVQ,Mogilev Airport,53.9549,30.0951,BY,EU,OTHER
MVR,Salak Airport,10.4514,14.2574,CM,AF,OTHER
MVT,Mataiva Airport,-14.8681,-148.717,PF,OC,EU
MVZ,Masvingo International Airport,-20.0553,30.8591,ZW,AF,OTHER
MWA,Veterans Airport of Southern Illinois,37.7512,-89.0166,US,NA,OTHER
MWD,Mianwali Air Base,32.5631,71.5707,PK,AS,OTHER
MWE,Merowe Airport,18.4433,31.8433,SD,AF,OTHER
MWH,Grant County International Airport,47.2077,-119.32,US,NA,OTHER
MWL,Mineral Wells Regional Airport,32.7816,-98.0602,US,NA,OTHER
MWX,Muan International Airport,34.9914,126.3828,KR,AS,OTHER
MWZ,Mwanza International Airport,-2.4466,32.936,TZ,AF,OTHER
MXF,Maxwell Air Force Base,32.3829,-86.3658,US,NA,OTHER
MXI,Mati National Airport,6.9491,126.2737,PH,AS,OTHER
MXJ,Minna Airport,9.6522,6.4623,NG,AF,OTHER
MXL,General Rodolfo Sánchez Taboada International Airport,32.6306,-115.2428,MX,NA,OTHER
MXM,Morombe Airport,-21.7538,43.3748,MG,AF,OTHER
MXN,Morlaix-Ploujean Airport,48.6032,-3.8158,FR,EU,EU
MXP,Milan Malpensa International Airport,45.6306,8.7281,IT,EU,EU
MXV,Mörön Airport,49.6637,100.1,MN,AS,OTHER
MXX,Mora Airport,60.9579,14.5114,SE,EU,EU
MYA,Moruya Airport,-35.8978,150.144,AU,OC,OTHER
MYC,Escuela Mariscal Sucre Airport,10.25,-67.6494,VE,SA,OTHER
MYD,Malindi International Airport,-3.2293,40.1017,KE,AF,OTHER
MYE,Miyakejima Airport,34.0736,139.56,JP,AS,OTHER
MYG,Mayaguana Airport,22.3795,-73.0135,BS,NA,OTHER
MYJ,Matsuyama Airport,33.8269,132.7001,JP,AS,OTHER
MYL,McCall Municipal Airport,44.8888,-116.1011,US,NA,OTHER
MYP,Mary International Airport,37.6235,61.8957,TM,AS,OTHER
MYQ,Mysore Airport,12.2298,76.6537,IN,AS,OTHER
MYR,Myrtle Beach International Airport,33.6797,-78.9283,US,NA,OTHER
MYT,Myitkyina Airport,25.3836,97.3519,MM,AS,OTHER
MYU,Mekoryuk Airport,60.3723,-166.2698,US,NA,OTHER
MYV,Yuba County Airport,39.0978,-121.57,US,NA,OTHER
MYW,Mtwara Airport,-10.3362,40.182,TZ,AF,OTHER
MYY,Miri Airport,4.322,113.987,MY,AS,OTHER
MZB,Mocímboa da Praia Airport,-11.3618,40.3549,MZ,AF,OTHER
MZG,Penghu Magong Airport,23.5687,119.628,TW,AS,OTHER
MZI,Mopti Airport,14.5128,-4.0796,ML,AF,OTHER
MZL,La Nubia Airport,5.0296,-75.4647,CO,SA,OTHER
MZO,Sierra Maestra International Airport,20.2886,-77.0875,CU,NA,OTHER
MZQ,Mkuze Airport,-27.6261,32.0443,ZA,AF,OTHER
MZR,Mazar-i-Sharif International Airport,36.7041,67.2105,AF,AS,OTHER
MZS,Moradabad Airport,28.8175,78.9219,IN,AS,OTHER
MZT,General Rafael Buelna International Airport,23.1628,-106.2645,MX,NA,OTHER
MZU,Muzaffarpur Airport,26.1191,85.3137,IN,AS,OTHER
MZV,Mulu Airport,4.0483,114.805,MY,AS,OTHER
MZW,Mecheria Airport,33.5359,-0.2424,DZ,AF,OTHER
NAA,Narrabri Airport,-30.3192,149.827,AU,OC,OTHER
NAG,Dr. Babasaheb Ambedkar International Airport,21.0922,79.0472,IN,AS,OTHER
NAH,Naha Airport,3.6848,125.5272,ID,AS,OTHER
NAJ,Nakhchivan International Airport,39.1888,45.4584,AZ,AS,OTHER
NAK,Nakhon Ratchasima Airport,14.9495,102.313,TH,AS,OTHER
NAL,Nalchik Airport,43.5129,43.6366,RU,EU,OTHER
NAM,Namniwel Airport,-3.1432,126.9765,ID,AS,OTHER
NAN,Nadi International Airport,-17.7618,177.4378,FJ,OC,OTHER
NAP,Naples International Airport,40.886,14.2908,IT,EU,EU
NAQ,Qaanaaq Airport,77.4886,-69.3887,GL,NA,OTHER
NAS,Lynden Pindling International Airport,25.039,-77.4662,BS,NA,OTHER
NAT,Rio Grande do Norte/São Gonçalo do Amarante–Governador Aluízio Alves International Airport,-5.7698,-35.3666,BR,SA,OTHER
NAV,Nevşehir Kapadokya Airport,38.7719,34.5345,TR,AS,OTHER
NAW,Narathiwat Airport,6.5199,101.743,TH,AS,OTHER
NBC,Begishevo Airport,55.5647,52.0925,RU,AS,OTHER
NBE,Enfidha - Hammamet International Airport,36.0758,10.4386,TN,AF,OTHER
NBG,New Orleans NAS JRB/Alvin Callender Field,29.8253,-90.035,US,NA,OTHER
NBJ,Dr. Antonio Agostinho Neto International Airport,-9.0507,13.4991,AO,AF,OTHER
NBO,Jomo Kenyatta International Airport,-1.3189,36.9282,KE,AF,OTHER
NBS,Changbaishan Airport,42.0669,127.6022,CN,AS,OTHER
NBW,Leeward Point Field,19.9065,-75.2071,CU,NA,OTHER
NBX,Douw Aturure Airport,-3.398,135.3931,ID,OC,OTHER
NCA,North Caicos Airport,21.9161,-71.943,TC,NA,OTHER
NCE,Nice-Côte d'Azur Airport,43.6584,7.2159,FR,EU,EU
NCL,Newcastle International Airport,55.038,-1.6896,GB,EU,EU
NCO,Quonset State Airport,41.5971,-71.4121,US,NA,OTHER
NCS,Newcastle Airport,-27.7706,29.9769,ZA,AF,OTHER
NCU,Nukus International Airport,42.4884,59.6233,UZ,AS,OTHER
NCY,Annecy Meythet airport,45.9289,6.0987,FR,EU,EU
NDB,Nouadhibou International Airport,20.9324,-17.0302,MR,AF,OTHER
NDC,Nanded Airport,19.1833,77.3167,IN,AS,OTHER
NDD,Sumbe Airport,-11.1679,13.8475,AO,AF,OTHER
NDG,Qiqihar Sanjiazi Airport,47.23,123.9142,CN,AS,OTHER
NDJ,N'Djamena International Airport,12.1337,15.034,TD,AF,OTHER
NDR,Nador Al Aaroui International Airport,34.9888,-3.0282,MA,AF,OTHER
NDU,Rundu Airport,-17.9565,19.7194,NA,AF,OTHER
NEC,Necochea Airport,-38.4907,-58.8163,AR,SA,OTHER
NEL,Lakehurst Maxfield Field Airport,40.0333,-74.3533,US,NA,OTHER
NER,Chulman Airport,56.9139,124.914,RU,AS,OTHER
NEU,Sam Neua Airport,20.4184,104.067,LA,AS,OTHER
NEV,Vance W. Amory International Airport,17.2057,-62.5899,KN,NA,OTHER
NEW,Lakefront Airport,30.0424,-90.0283,US,NA,OTHER
NFG,Nefteyugansk Airport,61.1083,72.65,RU,AS,OTHER
NFL,Fallon Naval Air Station,39.4166,-118.701,US,NA,OTHER
NGA,Young Airport,-34.2556,148.2471,AU,OC,OTHER
NGB,Ningbo Lishe International Airport,29.8267,121.462,CN,AS,OTHER
NGE,N'Gaoundéré Airport,7.357,13.5592,CM,AF,OTHER
NGF,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,21.4505,-157.768,US,OC,OTHER
NGO,Chubu Centrair International Airport,34.8584,136.805,JP,AS,OTHER
NGP,Naval Air Station Corpus Christi Truax Field,27.6926,-97.2911,US,NA,OTHER
NGQ,Ngari Gunsa Airport,32.0979,80.054,CN,AS,OTHER
NGS,Nagasaki Airport,32.9169,129.914,JP,AS,OTHER
NGU,Norfolk Naval Station (Chambers Field),36.9376,-76.2893,US,NA,OTHER
NHD,Al Minhad Air Base,25.0268,55.3662,AE,AS,OTHER
NHK,Patuxent River Naval Air Station (Trapnell Field),38.286,-76.4118,US,NA,OTHER
NHT,RAF Northolt,51.553,-0.4182,GB,EU,EU
NHV,Nuku Hiva Airport,-8.7956,-140.229,PF,OC,EU
NHZ,Brunswick Executive Airport,43.8922,-69.9386,US,NA,OTHER
NIM,Diori Hamani International Airport,13.4815,2.1836,NE,AF,OTHER
NIP,Jacksonville Naval Air Station (Towers Field),30.2358,-81.6806,US,NA,OTHER
NIT,Niort - Marais Poitevin Airport,46.3135,-0.3945,FR,EU,EU
NJA,JMSDF Atsugi Air Base / Naval Air Facility Atsugi,35.4546,139.45,JP,AS,OTHER
NJC,Nizhnevartovsk Airport,60.9493,76.4836,RU,AS,OTHER
NJF,Al Najaf International Airport,31.9911,44.405,IQ,AS,OTHER
NJK,El Centro NAF Airport (Vraciu Field),32.8292,-115.672,US,NA,OTHER
NKC,Nouakchott–Oumtounsy International Airport,18.31,-15.9697,MR,AF,OTHER
NKG,Nanjing Lukou International Airport,31.735,118.8659,CN,AS,OTHER
NKM,Nagoya Airport / JASDF Komaki Air Base,35.2558,136.9241,JP,AS,OTHER
NKT,Şırnak Şerafettin Elçi Airport,37.3647,42.0582,TR,AS,OTHER
NKW,Naval Support Facility Diego Garcia,-7.3133,72.4111,IO,AS,OTHER
NKX,Miramar Marine Corps Air Station - Mitscher Field,32.8684,-117.143,US,NA,OTHER
NLA,Simon Mwansa Kapwepwe International Airport,-12.9651,28.5156,ZM,AF,OTHER
NLC,Lemoore Naval Air Station (Reeves Field) Airport,36.333,-119.952,US,NA,OTHER
NLD,Quetzalcóatl International Airport,27.4439,-99.5705,MX,NA,OTHER
NLH,Ninglang Luguhu Airport,27.5403,100.7593,CN,AS,OTHER
NLI,Nikolayevsk-na-Amure Airport,53.155,140.65,RU,AS,OTHER
NLK,Norfolk Island International Airport,-29.0418,167.9395,NF,OC,OTHER
NLO,Ndolo Airport,-4.3267,15.3275,CD,AF,OTHER
NLT,Xinyuan Nalati Airport,43.4318,83.3786,CN,AS,OTHER
NLU,Felipe Ángeles International Airport,19.7438,-99.0151,MX,NA,OTHER
NMA,Namangan International Airport,40.9846,71.5578,UZ,AS,OTHER
NMB,Daman Airport,20.4344,72.8432,IN,AS,OTHER
NMC,Normans Cay Airport,24.5943,-76.8202,BS,NA,OTHER
NMF,Maafaru International Airport,5.8174,73.4684,MV,AS,OTHER
NMI,Navi Mumbai International Airport,18.9846,73.0653,IN,AS,OTHER
NMS,Namsang Airport,20.8905,97.7359,MM,AS,OTHER
NNA,Kenitra Air Base,34.2989,-6.5959,MA,AF,OTHER
NNG,Nanning Wuxu International Airport,22.5981,108.1819,CN,AS,OTHER
NNM,Naryan Mar Airport,67.64,53.1219,RU,EU,OTHER
NNT,Nan Airport,18.8079,100.783,TH,AS,OTHER
NOA,Naval Air Station Nowra - HMAS Albatross,-34.9466,150.5425,AU,OC,OTHER
NOB,Nosara Airport,9.9765,-85.653,CR,NA,OTHER
NOC,Ireland West Airport Knock,53.9104,-8.817,IE,EU,EU
NOG,Nogales International Airport,31.2258,-110.9769,MX,NA,OTHER
NOI,Krymsk Air Base,44.9629,37.9991,RU,EU,OTHER
NOJ,Noyabrsk Airport,63.1833,75.27,RU,AS,OTHER
NOP,Sinop Airport,42.0183,35.0718,TR,AS,OTHER
NOS,Nosy Be International Airport,-13.3121,48.3148,MG,AF,OTHER
NOU,La Tontouta International Airport,-22.0146,166.213,NC,OC,EU
NOV,Albano Machado Airport,-12.8089,15.7605,AO,AF,OTHER
NOZ,Spichenkovo Airport,53.8114,86.8772,RU,AS,OTHER
NPA,Naval Air Station Pensacola Forrest Sherman Field,30.3527,-87.3186,US,NA,OTHER
NPE,Hawke's Bay Airport,-39.4658,176.87,NZ,OC,OTHER
NPL,New Plymouth Airport,-39.0086,174.179,NZ,OC,OTHER
NPO,Nanga Pinoh Airport,-0.3486,111.7462,ID,AS,OTHER
NPT,Newport State Airport,41.5322,-71.281,US,NA,OTHER
NQA,Millington-Memphis Airport,35.3567,-89.8703,US,NA,OTHER
NQI,Kingsville Naval Air Station,27.5072,-97.8097,US,NA,OTHER
NQN,Presidente Perón International Airport,-38.949,-68.1557,AR,SA,OTHER
NQT,Nottingham City Airport,52.92,-1.0792,GB,EU,EU
NQX,Naval Air Station Key West/Boca Chica Field,24.5758,-81.6889,US,NA,OTHER
NQY,Cornwall Airport Newquay,50.4406,-4.9954,GB,EU,EU
NQZ,Nursultan Nazarbayev International Airport,51.027,71.4671,KZ,AS,OTHER
NRA,Narrandera Airport,-34.7022,146.512,AU,OC,OTHER
NRB,Naval Station Mayport / Admiral David L McDonald Field,30.3911,-81.4247,US,NA,OTHER
NRK,Norrköping Airport,58.5863,16.2506,SE,EU,EU
NRN,Weeze (Niederrhein) Airport,51.6014,6.1412,DE,EU,EU
NRR,José Aponte de la Torre Airport,18.2473,-65.6398,PR,NA,OTHER
NRT,Narita International Airport,35.7686,140.3887,JP,AS,OTHER
NSE,Whiting Field Naval Air Station - North,30.7242,-87.0219,US,NA,OTHER
NSH,Nowshahr Airport,36.6643,51.4627,IR,AS,OTHER
NSI,Yaoundé Nsimalen International Airport,3.7226,11.5533,CM,AF,OTHER
NSK,Alykel International Airport,69.308,87.3259,RU,AS,OTHER
NSN,Nelson Airport,-41.2983,173.221,NZ,OC,OTHER
NST,Nakhon Si Thammarat Airport,8.5396,99.9447,TH,AS,OTHER
NTB,Notodden Airport,59.5651,9.2132,NO,EU,EU
NTD,Point Mugu Naval Air Station (Naval Base Ventura Co),34.1203,-119.121,US,NA,OTHER
NTE,Nantes Atlantique Airport,47.1532,-1.6107,FR,EU,EU
NTG,Nantong Xingdong International Airport,32.0736,120.9801,CN,AS,OTHER
NTL,Newcastle Airport,-32.7961,151.835,AU,OC,OTHER
NTN,Normanton Airport,-17.6841,141.0697,AU,OC,OTHER
NTQ,Noto Satoyama Airport,37.2931,136.962,JP,AS,OTHER
NTR,Del Norte International Airport,25.8656,-100.237,MX,NA,OTHER
NTU,Oceana Naval Air Station,36.8207,-76.0335,US,NA,OTHER
NTX,Ranai Airport,3.9087,108.388,ID,AS,OTHER
NTY,Pilanesberg International Airport,-25.3338,27.1734,ZA,AF,OTHER
NUE,Nuremberg Airport,49.4987,11.0781,DE,EU,EU
NUI,Nuiqsut Airport,70.21,-151.006,US,NA,OTHER
NUJ,Nojeh Air Base,35.2116,48.6534,IR,AS,OTHER
NUM,Neom Bay Airport,27.9243,35.2936,SA,AS,OTHER
NUQ,Moffett Federal Airfield,37.4161,-122.049,US,NA,OTHER
NUU,Nakuru Lanet Airport,-0.2984,36.1592,KE,AF,OTHER
NUW,Whidbey Island Naval Air Station (Ault Field),48.3518,-122.656,US,NA,OTHER
NUX,Novy Urengoy Airport,66.0694,76.5203,RU,AS,OTHER
NVA,Benito Salas Airport,2.9501,-75.294,CO,SA,OTHER
NVI,Navoi International Airport,40.1176,65.1727,UZ,AS,OTHER
NVS,Nevers-Fourchambault Airport,47.0029,3.1131,FR,EU,EU
NVT,Ministro Victor Konder International Airport,-26.8794,-48.651,BR,SA,OTHER
NWA,Mohéli Bandar Es Eslam Airport,-12.2981,43.7665,KM,AF,OTHER
NWI,Norwich Airport,52.6758,1.2828,GB,EU,EU
NYA,Nyagan Airport,62.11,65.615,RU,EU,OTHER
NYG,Quantico Marine Corps Airfield / Turner Field,38.5017,-77.3053,US,NA,OTHER
NYI,Sunyani Airport,7.3618,-2.3288,GH,AF,OTHER
NYK,Nanyuki Civil Airport,-0.0624,37.0413,KE,AF,OTHER
NYM,Nadym Airport,65.4809,72.6989,RU,AS,OTHER
